gvkey,datadate,fyear,indfmt,consol,popsrc,datafmt,conm,curcd,act,ceq,che,ci,csho,dlc,dltt,dt,dvt,ebitda,emp,fincf,icapt,idit,intan,invt,ivncf,ivst,lct,oancf,ppegt,pstk,rect,revt,seq,tfva,txt,xint,xlr,xopr,costat,prcc_c,naics
012711,20140930,2014,INDL,C,D,STD,CEL-SCI CORP,USD,11.6490,10.4430,8.5130,-27.3660,81.9020,1.1120,0.0090,0.017,0.0000,-27.3420,,31.5390,10.4520,0.1230,0.3240,1.4520,-0.1390,0.0000,3.1530,-22.9280,3.5040,0.0000,0.0820,0.2640,10.4430,0.0000,0.0000,0.1640,,27.6060,A,0.5810,325414
012713,20141231,2014,INDL,C,D,STD,ABEONA THERAPEUTICS INC,USD,11.5550,4.8160,11.5200,-26.7780,19.9610,0.4000,0.0000,0,2.8750,-3.1200,0.0070,12.7070,4.8160,,4.9910,0.0000,0.0000,0.0000,2.8980,-1.6110,0.0140,0.0000,0.0350,0.9250,4.8160,0.0000,0.0000,,,4.0450,A,3.4500,325414
012717,20141031,2014,INDL,C,D,STD,ITUS CORP,USD,6.3220,3.6600,5.8610,-9.6060,219.6920,0.0000,0.0000,0,0.0000,,0.0090,7.3490,4.0100,0.0090,2.7210,0.0000,-2.5070,2.5000,1.8090,-2.3790,0.0610,0.3500,0.4000,3.6670,4.0100,2.6560,0.0000,1.2640,,8.7110,A,0.1100,533110
012719,20141231,2014,INDL,C,D,STD,BOVIE MEDICAL CORP,USD,15.3650,1.5040,6.6320,-17.2820,17.8520,0.2390,3.1730,3.412,0.9320,-4.9730,0.1520,-1.1440,7.8670,0.0040,1.9410,5.7270,-0.6300,0.8990,3.7660,-0.4170,13.2950,3.1900,1.9920,27.6810,4.6940,0.0000,3.9970,0.1550,5.7230,32.6540,A,3.6800,334510
012722,20141031,2014,INDL,C,D,STD,INTERNATIONAL BALER CORP,USD,11.7270,7.8970,2.8040,0.7140,5.1840,0.6540,0.0280,0.038,0.0000,1.5730,0.0680,-1.0080,7.9250,0.0070,0.0000,4.7890,-0.1050,0.0000,4.7580,2.0390,3.2430,0.0000,3.7320,19.7850,7.8970,,0.4370,0.0360,,18.2120,A,2.3500,333999
012726,20141231,2014,INDL,C,D,STD,UNUM GROUP,USD,,8552.4000,2483.1000,324.8000,252.3100,151.9000,2628.7000,2780.6,159.4000,850.5000,9.5000,-328.6000,11181.1000,0.0000,213.9000,0.0000,-886.6000,2380.6000,,1223.6000,1355.0000,0.0000,12469.9000,10509.7000,8552.4000,45105.4000,113.8000,154.3000,,9659.2000,A,34.8800,524114
012726,20141231,2014,FS,C,D,STD,UNUM GROUP,USD,,8552.4000,,,,151.9000,2628.7000,,159.4000,,9.5000,,11259.5000,,213.9000,,,0.0000,,,1355.0000,0.0000,,10568.6000,8552.4000,,113.8000,154.3000,,,A,34.8800,524114
012731,20140630,2014,INDL,C,D,STD,VERITEC INC,USD,0.1200,-4.5830,0.0250,0.3020,15.9200,3.1420,0.0000,0,0.0000,0.4910,0.0030,-0.3420,-4.5820,0.0000,0.0000,0.0080,-0.0010,0.0000,4.7550,0.2920,0.2370,0.0010,0.0700,1.6350,-4.5820,,0.0000,0.1890,,1.1440,A,0.1100,334419
012734,20140630,2014,INDL,C,D,STD,LYRIS INC,USD,7.1660,12.3100,1.8840,-5.0720,9.5680,2.8090,0.1630,0.622,0.0000,3.0230,0.1400,-0.7830,17.4730,0.0010,14.1950,0.0000,-2.9550,0.0000,9.2130,3.3770,12.1480,5.0000,3.4560,31.2650,17.3100,,-0.1490,0.1500,,28.2420,I,0.6200,519130
012744,20140930,2014,INDL,C,D,STD,BOOMERANG SYSTEMS INC,USD,2.9010,-22.5030,0.9580,-2.6690,8.6450,0.0900,18.3940,18.403,0.0000,-7.4440,0.0320,3.4210,-4.1090,0.0010,0.0000,0.6910,-0.0080,0.0000,8.5520,-3.0910,3.1560,0.0000,1.2310,5.4470,-22.5030,0.0000,0.0070,6.0380,,12.8910,A,2.1500,339999
012749,20141231,2014,INDL,C,D,STD,PUBLIC SERVICE ELEC & GAS CO,USD,2528.0000,6787.0000,310.0000,726.0000,132.4500,559.0000,6012.0000,,0.0000,2299.0000,6.5250,614.0000,12799.0000,24.0000,,133.0000,-2155.0000,0.0000,2575.0000,1833.0000,21103.0000,0.0000,1422.0000,6766.0000,6787.0000,361.0000,449.0000,321.0000,,4467.0000,A,,2211
012756,20141231,2014,INDL,C,D,STD,COCA-COLA ENTERPRISES INC,USD,2460.0000,1431.0000,223.0000,280.0000,239.2460,632.0000,3320.0000,3806,249.0000,1411.0000,11.6500,-789.0000,4751.0000,,3742.0000,388.0000,-284.0000,0.0000,2608.0000,982.0000,4263.0000,0.0000,1581.0000,8264.0000,1431.0000,85.0000,230.0000,119.0000,,6853.0000,A,44.2200,312111
012761,20141231,2014,INDL,C,D,STD,SUNOPTA INC,USD,429.3650,340.6890,9.9380,3.2570,67.0740,97.3370,33.9280,39.855,0.0000,66.2810,1.7540,-45.6610,387.2560,0.1490,69.7220,264.2560,22.0880,0.0000,236.3280,24.8150,246.6100,0.0000,128.1290,1242.6000,340.6890,14.6480,8.9030,7.9130,,1176.3190,A,11.8500,311
012785,20141231,2014,INDL,C,D,STD,PILGRIM'S PRIDE CORP,USD,1885.0790,2193.8950,576.1430,694.6320,259.0290,0.2620,3.9800,4.242,0.0000,1347.5010,35.0000,-905.5950,2200.7810,4.8260,26.7830,790.3050,-63.3850,0.0000,744.8580,1066.6920,2873.0690,0.0000,394.4280,8583.3650,2193.8950,17.7320,390.9530,86.7970,,7235.8640,A,32.7900,311615
012788,20140630,2014,INDL,C,D,STD,HARMAN INTERNATIONAL INDS,USD,2458.8710,1792.5780,583.8120,252.5780,68.0880,39.3610,519.4070,555.032,82.7250,570.7810,14.2020,136.6040,2312.4280,2.1000,722.9820,662.1280,-612.0520,2.5000,1485.6520,592.1400,1581.6420,0.0000,894.5790,5348.4830,1792.5780,9.1130,72.6100,16.3260,,4777.7020,A,106.7100,334310
012789,20141231,2014,INDL,C,D,STD,LOJACK CORP,USD,54.1500,20.4530,17.5880,-17.3970,18.7560,3.5000,6.9780,10.478,0.0000,-0.2600,0.6700,4.1920,27.4230,0.0080,1.3250,8.3230,-7.9790,0.0000,35.7640,-10.4610,62.2590,0.0000,23.9630,133.5680,20.4530,0.9650,0.1760,0.8160,,133.8280,A,2.5400,334290
012796,20141231,2014,INDL,C,D,STD,CORELOGIC INC,USD,500.6250,1014.1670,126.9410,44.2700,89.3430,11.3520,1319.2110,1330.563,0.0000,275.6750,4.8200,390.5180,2351.4010,4.1100,2059.0280,0.0000,-741.4960,22.2640,550.5900,321.8760,827.1100,0.0000,227.7010,1405.0400,1014.1670,139.3010,38.6380,71.0920,,1129.3650,A,31.5900,518210
012796,20141231,2014,FS,C,D,STD,CORELOGIC INC,USD,500.6250,1014.1670,,,,11.3520,1319.2110,,0.0000,,4.8200,,2415.3800,4.1100,2059.0280,0.0000,,0.0000,550.5900,,827.1100,0.0000,,1435.2500,1014.1670,,38.6380,71.0920,,,A,31.5900,518210
012801,20141231,2014,INDL,C,D,STD,AXION INTL HOLDINGS INC,USD,7.6050,-22.7780,0.2210,-16.2900,70.8250,5.0120,22.8850,24.981,0.8610,-26.3900,0.1560,12.1640,6.9370,0.0000,1.4930,5.9800,-1.8360,0.0000,10.6440,-10.9900,10.8180,6.8300,1.1100,14.3780,-15.9480,0.0000,0.0000,4.7180,,40.7680,A,0.4000,326199
012803,20141231,2014,INDL,C,D,STD,GIGAMON INC,USD,190.1090,115.4350,149.4060,-40.9070,32.6420,0.0000,0.0000,0,0.0000,-15.5700,0.3710,7.6330,115.4350,0.3080,0.0000,6.5510,-59.6950,110.4650,67.4120,11.0950,16.6990,0.0000,28.6860,157.1300,115.4350,126.4410,21.1340,0.0000,,172.7000,A,17.7300,541512
012804,20140630,2014,INDL,C,D,STD,VERSAR INC,USD,42.8330,37.7850,9.6740,-0.3030,9.7080,0.9580,0.1560,1.114,0.0000,0.8230,0.4500,-2.1170,37.9410,0.0150,11.0030,1.2940,-3.7820,0.0000,18.7100,6.7470,11.4420,0.0000,28.3080,110.2800,37.7850,,-1.0430,0.1330,,109.4570,A,3.1600,541620
012815,20150331,2014,INDL,C,D,STD,RENTRAK CORP,USD,104.8810,251.9480,84.0090,-2.0660,15.2510,0.0000,0.0000,0,0.0000,6.0440,0.5320,62.2940,252.5970,,152.2740,0.0000,-72.8990,80.3180,26.7850,9.8110,52.1560,0.0000,17.4840,102.9220,251.9480,80.3180,-0.4240,,,96.8780,A,72.8200,519130
012818,20140630,2014,INDL,C,D,STD,ISORAY INC,USD,19.2150,23.9560,17.6830,-5.9590,54.6890,0.0000,0.0000,0,0.7370,-3.7990,0.0390,23.4490,23.9560,,0.2240,0.3600,-15.4410,10.0030,1.1540,-3.2280,7.5670,0.0000,0.9660,4.2190,23.9560,7.6800,0.0000,0.0010,,8.0180,A,1.4600,325414
012825,20140930,2014,INDL,C,D,STD,J & J SNACK FOODS CORP,USD,275.6060,562.5180,91.7600,71.7560,18.6630,0.1460,0.3740,0.52,23.9080,144.4130,3.4000,-25.4350,562.8920,,137.4310,76.0830,-86.1120,0.0000,95.9570,106.5420,538.0810,0.0000,99.9720,919.4510,562.5180,,39.3920,,,775.0380,A,108.7700,311812
012833,20141231,2014,INDL,C,D,STD,DELEK LOGISTICS PARTNERS LP,USD,40.9290,20.0550,1.8610,71.0540,24.2160,0.0000,251.7500,251.75,141.0920,95.0620,0.0000,-55.2010,271.8050,,23.0030,10.3160,-29.7820,0.0000,30.5950,85.9200,293.5250,0.0000,27.9560,841.2530,20.0550,0.4800,0.1320,8.6560,,746.1910,A,35.4700,424710
012840,20141231,2014,INDL,C,D,STD,HEARTLAND EXPRESS INC,USD,150.2320,476.5870,17.3030,84.8340,87.7810,0.0000,24.6000,24.6,7.0340,206.8900,4.5000,-57.4340,501.1870,0.1950,116.5920,0.0000,-115.4790,0.0000,68.2880,172.4530,678.5660,0.0000,96.9540,871.3550,476.5870,,46.7830,0.4460,278.1260,664.4650,A,27.0100,484121
012850,20141231,2014,INDL,C,D,STD,CERNER CORP,USD,2348.7860,3565.9680,1420.8660,494.7660,342.3330,67.4600,62.8680,130.328,0.0000,1081.2310,15.8000,-120.3240,3628.8360,16.3420,867.3730,23.7890,-284.5670,785.6630,634.3150,847.0270,1864.7700,0.0000,672.7780,3402.7030,3565.9680,1319.3920,248.7410,3.9930,,2321.4720,A,64.6600,541512
012860,20141231,2014,INDL,C,D,STD,LAURION MINERALS EXPL INC,CAD,0.0670,2.4020,0.0530,-1.2310,105.0510,0.7090,0.0000,0,0.0000,-1.3530,,0.0000,2.4020,0.0070,0.0000,0.0000,0.1640,0.0050,1.1320,-0.5080,3.5110,0.0000,0.0130,0.0000,2.4020,,0.0000,0.0570,,1.3530,A,0.0100,212221
012868,20141031,2014,INDL,C,D,STD,QUIKSILVER INC,USD,744.0890,56.0300,51.3510,-336.7660,171.1720,35.3610,793.2290,795.661,0.0000,12.7820,6.1000,13.6210,850.7390,,216.1320,278.7800,6.1480,4.6870,349.7930,-26.9350,434.6560,0.0000,360.6870,1570.3990,56.0300,16.6830,-4.3250,75.9910,,1557.6170,A,2.2100,315280
012874,20141231,2014,INDL,C,D,STD,ICAD INC,USD,44.6160,62.7790,32.2200,-1.0090,15.5460,5.0440,6.6220,11.666,0.0000,4.8740,0.1440,21.8820,69.4010,,44.7670,2.2140,-4.7460,0.0000,22.0490,3.2040,9.1160,0.0000,9.6420,43.9240,62.7790,26.5300,0.1530,2.6400,,39.0500,A,9.1700,334510
012879,20141231,2014,INDL,C,D,STD,SPECTRASCIENCE INC,USD,0.8590,-4.4120,0.2240,-4.4880,194.3550,4.0200,0.0000,0,0.0000,-2.5210,0.0090,2.4350,-4.3810,,1.3480,0.2840,-0.0060,0.0000,6.5920,-2.4420,0.4790,0.0310,0.0000,0.0000,-4.3810,0.0000,0.0000,0.7810,,2.5210,A,0.0160,334510
012886,20140630,2014,INDL,C,D,STD,TWENTY-FIRST CENTURY FOX INC,USD,15376.0000,17418.0000,5415.0000,5053.0000,2206.8270,799.0000,18259.0000,19058,568.0000,6630.0000,27.0000,-3776.0000,39701.0000,26.0000,26124.0000,3092.0000,-935.0000,0.0000,8856.0000,3535.0000,8231.0000,0.0000,6468.0000,31867.0000,17418.0000,124.0000,1272.0000,1121.0000,,25237.0000,A,38.4050,515210
012888,20141231,2014,INDL,C,D,STD,GLOBAL X SUPERINCM PFD ETF,USD,,,,,13.7500,,,,,,,,,,,,,,,,,,,,,,,,,,A,14.5400,525910
012889,20141231,2014,INDL,C,D,STD,MARKET VECTORS PFD SEC EX FI,USD,,,,,10.0500,,,,,,,,,,,,,,,,,,,,,,,,,,A,20.5900,525910
012892,20141231,2014,INDL,C,D,STD,SUNOCO LP,USD,225.1410,1142.3760,67.1510,57.7860,35.0390,13.7570,856.7610,870.518,33.1530,104.0530,0.0000,844.7970,1993.4930,0.1390,1028.3360,48.6460,-891.7710,0.0000,154.6820,105.9750,937.6010,0.0000,100.7980,5382.0160,1142.3760,,2.3520,14.4680,,5277.9630,A,49.7700,424720
012895,20141231,2014,INDL,C,D,STD,AXIALL CORP,USD,1105.2000,2481.1000,166.8000,-97.5000,70.1960,2.8000,1422.0000,1424.8,45.6000,443.1000,6.0000,-75.3000,4011.0000,0.7000,2833.6000,353.7000,-208.5000,0.0000,484.1000,291.1000,3070.4000,0.0000,467.0000,4568.7000,2481.1000,12.9000,7.5000,78.0000,,4125.6000,A,42.4700,325180
012909,20141231,2014,INDL,C,D,STD,MARKEL CORP,USD,,7594.8180,4829.9580,938.4440,13.9620,23.3400,2230.2540,2253.594,0.0000,675.6180,8.6000,-67.1240,9893.3040,0.0000,1751.8620,0.0000,-622.2050,2869.7890,,716.7920,676.7780,0.0000,3106.0920,5128.9010,7594.8180,16155.3070,116.6900,117.4420,,4453.2830,A,682.8400,524126
012909,20141231,2014,FS,C,D,STD,MARKEL CORP,USD,,7594.8180,,,,23.3400,2230.2540,,0.0000,,8.6000,,9893.3040,,1751.8620,,,522.2250,,,676.7780,0.0000,,5148.9270,7594.8180,,116.6900,117.4420,,,A,682.8400,524126
012915,20141231,2014,INDL,C,D,STD,ORASURE TECHNOLOGIES INC,USD,131.2140,158.7010,97.8670,-8.6650,56.1870,0.0000,0.0000,0,0.0000,-3.9950,0.3200,0.4760,158.7010,,39.2390,15.7630,-7.9800,5.0000,26.4620,7.5260,49.3500,0.0000,16.1380,106.4640,158.7010,,0.3430,0.0000,,110.4590,A,10.1400,325413
012926,20140930,2014,INDL,C,D,STD,FRP HOLDINGS INC,USD,20.0440,206.3150,1.0740,10.0210,9.7030,4.5340,58.7040,63.238,0.0000,33.1900,0.9570,16.5280,265.0190,,8.0370,0.8950,-39.3710,0.0610,21.9270,23.3540,379.8080,0.0000,8.2460,160.1400,206.3150,,6.6520,3.2380,,126.9500,A,39.2100,484121
012932,20141231,2014,INDL,C,D,STD,POWERSHARES DWA SMLCP MOMENT,USD,,,,,7.2000,,,,,,,,,,,,,,,,,,,,,,,,,,A,39.0400,525910
012933,20141231,2014,INDL,C,D,STD,PROSHARES ULTRA AUSTRALN DLR,USD,,,,,0.1000,,,,,,,,,,,,,,,,,,,,,,,,,,I,27.4301,525910
012934,20141231,2014,INDL,C,D,STD,PROSHARES ULTRASH AUSTRL DLR,USD,,,,,0.4500,,,,,,,,,,,,,,,,,,,,,,,,,,A,51.3700,525910
012942,20141231,2014,INDL,C,D,STD,REGENERX BIOPHARMACEUTICALS,USD,0.9310,-1.7120,0.8440,-2.7540,101.3170,0.0000,0.5660,0.566,0.0000,-1.5500,0.0040,2.5550,-1.1460,0.0000,0.0000,0.0000,-0.0130,0.0000,0.4100,-1.7040,0.0980,0.0000,0.0000,0.0000,-1.7120,0.8440,0.0000,0.1840,,1.5500,A,0.1440,325412
012945,20140930,2014,INDL,C,D,STD,PLEXUS CORP,USD,1230.8390,781.1330,346.5910,85.5580,33.6530,4.3680,262.0460,266.414,0.0000,159.7510,12.0000,-20.9590,1043.1790,2.9340,,525.9700,-62.5670,0.0000,547.3150,88.4320,721.0240,0.0000,324.0720,2378.2490,781.1330,2.5060,6.1120,12.2950,,2218.4980,A,41.2100,334412
012950,20150331,2014,INDL,C,D,STD,AIRGAS INC,USD,1415.6840,2151.5860,50.7240,352.7040,75.3570,575.9810,1748.6620,1998.772,164.5170,970.6880,17.0000,-240.1110,3900.2480,,1558.1630,474.0700,-496.7630,0.0000,1129.0470,718.0370,5305.0590,0.0000,719.8270,5304.8850,2151.5860,16.2880,216.0350,64.1910,,4334.1970,A,115.1800,423830
012956,20141231,2014,INDL,C,D,STD,INCOME OPPORTUNITY RLTY INVS,USD,,82.7990,0.0070,1.5590,4.1680,1.0540,9.1860,10.24,0.0000,3.2110,0.0000,-2.1170,91.9850,0.0000,0.0000,0.0000,-2.4590,0.0000,,4.5800,25.7170,0.0000,66.0950,4.7290,82.7990,,0.9460,0.6740,0.0000,1.5180,A,5.7005,237210
012964,20141231,2014,INDL,C,D,STD,CADIZ INC,USD,16.7910,-39.7380,16.2060,-18.8810,17.6810,0.0110,104.3840,104.395,0.0000,-10.1050,0.0100,14.5120,64.6460,0.0000,3.8130,0.0000,-0.0720,0.0000,1.8930,-10.1210,49.0290,0.0000,0.2390,0.3360,-39.7380,,0.0040,8.5180,,10.4410,A,11.2000,221310
012972,20140930,2014,INDL,C,D,STD,INGLES MARKETS INC  -CL A,USD,413.9180,382.6020,8.6140,51.4260,20.2590,12.4880,924.7720,937.26,14.4640,220.1830,23.0000,-54.6750,1307.3740,0.0000,0.0000,329.5240,-107.9040,0.0000,250.7480,154.3490,2234.4550,0.0000,62.1910,3835.9860,382.6020,0.0000,28.3500,46.8470,,3615.8030,A,37.0900,445110
012976,20150131,2014,INDL,C,D,STD,SEARS HOMETOWN & OUTLET STR,USD,497.2950,422.2860,19.7460,-168.8050,22.7360,84.2470,0.1760,0.323,0.0000,5.9000,3.6340,-15.4340,422.4620,,0.0000,442.7430,-12.6950,0.0000,221.1620,24.4000,92.4850,0.0000,15.4560,2356.0330,422.2860,,-3.0660,3.8610,,2350.1330,A,13.1500,443141
012978,20141231,2014,INDL,C,D,STD,KRAFT FOODS GROUP INC,USD,4791.0000,4365.0000,1293.0000,980.0000,587.3320,1405.0000,8627.0000,10032,1279.0000,2382.0000,22.1000,-1866.0000,12992.0000,0.0000,13638.0000,1775.0000,-535.0000,0.0000,4773.0000,2020.0000,8043.0000,0.0000,1080.0000,18205.0000,4365.0000,128.0000,363.0000,484.0000,,15823.0000,I,62.6600,311
012979,20141231,2014,INDL,C,D,STD,MCGRAW-HILL EDUCATION  -REDH,USD,941.7740,-377.6090,413.9630,-352.0290,10.4040,9.3800,2086.7630,2096.143,,218.1900,,-191.2810,1709.1540,,1414.7290,181.4810,-176.4640,0.0000,741.4760,353.6690,134.7280,0.0000,292.4370,1855.7790,-377.6090,,112.5710,181.8900,,1637.5890,A,,511130
012986,20141231,2014,INDL,C,D,STD,WEST MELVILLE METALS INC,CAD,0.0760,2.7620,0.0600,-3.2810,52.6050,0.0000,0.0000,0,0.0000,-3.2710,,0.3000,2.7620,0.0010,0.0000,0.0000,-0.1630,0.0000,0.0260,-0.2630,2.7530,0.0000,0.0140,0.0000,2.7620,,0.0000,0.0000,0.0750,3.2710,A,0.0100,212210
012987,20141231,2014,INDL,C,D,STD,VRINGO INC,USD,18.6000,31.1800,16.0230,-109.6770,93.4050,0.0000,0.0000,0,0.0000,-40.0610,0.0130,13.4520,31.1800,0.0000,17.6250,0.0000,-2.6500,0.0000,4.7320,-28.3820,0.6100,0.0000,0.0000,1.4250,31.1800,0.0000,0.0000,,,41.4860,A,0.5501,511210
012988,20141231,2014,INDL,C,D,STD,AMBIENT WATER CORP,USD,0.2140,-2.8480,0.0560,-4.8110,129.9420,0.4350,0.3000,0.735,0.0000,-2.4960,0.0030,0.7990,-2.5480,0.0000,0.0270,0.0630,-0.0150,0.0000,1.9340,-0.7330,0.0620,0.0000,0.0050,0.0970,-2.8480,0.0000,0.0000,0.0410,,2.5930,A,0.0389,333999
012990,20141231,2014,INDL,C,D,STD,STRATEX OIL & GAS HLDGS INC,USD,2.4260,2.5830,1.9370,-13.9880,116.9040,1.1220,19.9190,20.63,0.0000,-9.6630,0.0090,16.2810,22.5020,0.0810,0.0000,0.0000,-9.4270,0.0000,4.8610,-5.5260,,0.0000,0.4490,1.0940,2.5830,0.0000,0.0000,4.4790,,10.7570,A,0.0769,211111
012993,20141231,2014,INDL,C,D,STD,HUNTINGTON US EQ ROTATION,USD,,,,,0.2500,,,,,,,,,,,,,,,,,,,,,,,,,,A,37.9890,525910
012994,20141231,2014,INDL,C,D,STD,GAS NATURAL INC,USD,47.7750,96.3110,1.5860,3.6570,10.4880,29.6860,41.3960,,5.1890,13.8180,0.2290,-5.0350,137.7070,,19.0840,7.6030,-19.1900,0.0000,61.3410,13.0700,200.0600,0.0000,19.9790,132.5700,96.3110,0.0000,1.5480,3.2260,,118.7520,A,11.0200,221210
013003,20141031,2014,INDL,C,D,STD,JOY GLOBAL INC,USD,2618.3590,2840.9970,270.1910,303.3890,98.1040,11.7390,1269.5410,1281.28,74.9450,660.8980,15.4000,-367.2970,4110.5380,9.7600,1835.9620,1108.3080,-125.4870,0.0000,1174.9880,363.3390,1496.8560,0.0000,1059.7090,3778.3100,2840.9970,23.5960,130.7550,65.1080,,3117.4120,A,46.5200,333131
013030,20141231,2014,INDL,C,D,STD,SIEM INDUSTRIES INC,USD,541.7760,2010.4110,473.0170,197.1320,15.1400,10.9950,406.2170,417.212,3.0290,26.6510,,-34.9250,2459.7540,34.6950,0.0000,8.5290,63.6800,36.4410,68.5590,117.9860,391.0940,0.0000,40.5110,188.7970,2010.4110,36.4410,0.9750,7.6400,,162.1460,A,75.0000,483
013032,20141231,2014,INDL,C,D,STD,CASH AMERICA INTL INC,USD,778.4020,1133.2020,184.6860,163.3420,28.8070,0.0000,196.4700,196.47,3.9860,107.2580,6.4260,-657.4710,1329.6720,7.6470,533.3970,212.8490,226.0630,131.6440,119.4650,470.9080,537.0090,0.0000,359.5500,1094.6960,1133.2020,144.4220,2.0410,26.5200,,987.4380,A,22.6200,522298
013037,20141231,2014,INDL,C,D,STD,OANDO ENERGY RESOURCES INC,USD,576.5520,1012.0830,31.3630,-320.0410,795.4190,551.4800,250.1260,801.606,0.0000,188.5580,0.0900,987.3080,1260.1430,3.7540,1021.0380,6.3290,-1084.7090,0.0000,1143.7780,116.0870,1577.9740,0.0000,206.3880,421.4220,1012.0830,,-3.6080,130.6400,,232.8640,A,1.2500,211111
013041,20141231,2014,INDL,C,D,STD,SYNOVUS FINANCIAL CORP,USD,,2915.2900,1291.7720,223.9020,136.1230,317.0670,1950.1680,,53.0430,564.0580,4.5110,795.6880,4991.4380,,25.6960,164.6330,-1166.7740,806.2830,,386.9450,,125.9800,20836.3820,1185.0070,3041.2700,3190.3280,107.3100,,371.9040,620.9490,A,27.0900,522110
013041,20141231,2014,FS,C,D,STD,SYNOVUS FINANCIAL CORP,USD,,2915.2900,,223.9020,,317.0670,1950.1680,,53.0430,,4.5110,,4991.4380,928.6920,25.6960,,,806.2830,,,,125.9800,,1185.0070,3041.2700,,107.3100,109.4080,371.9040,,A,27.0900,522110
013071,20141231,2014,INDL,C,D,STD,RADNET INC,USD,192.0200,5.3620,0.3070,1.6230,42.8260,25.1050,572.5020,597.607,0.0000,114.9170,6.3610,-15.4050,580.2000,,247.9280,,-53.6420,0.0000,133.2740,61.0040,660.5420,0.0000,149.7960,717.5690,5.3620,0.0000,1.9670,39.5270,,602.6520,A,8.5400,621512
013089,20140831,2014,INDL,C,D,STD,SUSTAINCO INC,CAD,5.8140,-2.0640,1.5150,-3.9310,46.7420,1.0960,4.7970,4.797,0.0000,-2.3420,,2.5570,2.7330,0.0000,1.0170,0.3520,2.1580,0.0000,4.2900,-4.7950,0.9590,0.0000,3.8180,8.3460,-2.0640,,-0.1610,0.6280,2.0160,10.6880,A,0.1600,999990
013092,20140930,2014,INDL,C,D,STD,JACK IN THE BOX INC,USD,146.5600,257.9110,10.5780,61.4800,38.5550,10.8710,497.0120,507.883,15.8760,265.8610,19.1500,-157.1160,754.9230,0.8530,164.6780,7.4810,-42.9790,0.0000,206.3070,201.0220,1519.9470,0.0000,50.0140,1484.1310,257.9110,0.0000,51.7860,15.7420,,1218.2700,A,79.9600,722513
013106,20150331,2014,INDL,C,D,STD,RICH PHARMACEUTICALS INC,USD,0.0230,-1.7250,0.0160,-4.1340,1541.0840,0.4080,0.0060,0.006,0.0000,-3.5240,0.0000,1.4490,-1.7130,0.0000,0.0000,0.0000,0.0000,0.0000,1.6590,-1.4450,0.0020,0.0060,0.0000,0.0000,-1.7190,,0.0000,0.5610,,3.5240,A,0.0036,325414
013125,20141231,2014,INDL,C,D,STD,HCP INC,USD,,10735.2970,232.7860,927.1830,459.7460,440.6280,9319.1450,9759.773,1001.5590,,0.1700,144.7970,20316.2440,0.0000,531.3590,0.0000,-1511.8790,48.9760,,1248.6210,,0.0000,8223.6340,2315.8490,10735.2970,3.3700,0.2500,450.0560,,962.7710,A,44.0300,531190
013125,20141231,2014,FS,C,D,STD,HCP INC,USD,,10735.2970,,,,440.6280,9319.1450,,1001.5590,,0.1700,,20316.2440,74.4910,531.3590,0.0000,,48.9760,,,0.0000,0.0000,,2336.9790,10735.2970,,0.2500,450.0560,,,A,44.0300,531190
013128,20140731,2014,INDL,C,D,STD,ECOLOGY AND ENVIRONMENT INC,USD,59.9600,37.6780,8.2960,-1.0870,4.2880,1.9940,0.4210,0.842,2.0670,3.6690,1.0130,-8.0140,42.2130,0.1540,1.2000,0.0000,-2.6010,1.4070,28.7570,8.1030,36.5570,0.0000,45.5400,128.4270,37.6780,1.4070,0.3430,0.1500,,124.7580,A,9.1321,541620
013141,20140930,2014,INDL,C,D,STD,GRAND PEAK CAPITAL CORP,CAD,0.0370,1.8080,0.0140,0.2050,24.6670,0.0050,0.0000,0,0.0000,-0.0660,,0.0050,1.8080,,0.0000,0.0000,-0.0030,0.0000,0.0550,-0.0220,0.0000,0.0000,0.0230,0.0000,1.8080,1.8400,0.0000,0.0010,,0.0660,A,0.7500,523999
013142,20141231,2014,INDL,C,D,STD,CAPSTEAD MORTGAGE CORP,USD,,1206.8350,307.5260,149.0990,95.8480,12806.8430,100.0000,100,137.8390,,0.0140,173.2970,1490.7710,0.0000,0.0000,0.0000,-527.9390,,,248.8120,,183.9360,,226.9220,1390.7710,6.6570,0.0000,73.6430,,12.4590,A,12.2800,525990
013142,20141231,2014,FS,C,D,STD,CAPSTEAD MORTGAGE CORP,USD,,1206.8350,,,,,12906.8430,,137.8390,,0.0140,,14297.6140,227.0640,0.0000,0.0000,,,,,0.0000,183.9360,,226.9220,1390.7710,,0.0000,73.6430,,,A,12.2800,525990
013145,20141231,2014,INDL,C,D,STD,INTL CONSOL AIRLINES GROUP,USD,8987.4130,4217.1990,5982.7350,-521.5530,407.7760,862.8010,7144.4290,8007.23,0.0000,3174.0930,59.4840,1158.0660,11734.3380,38.7230,2950.2240,513.0820,-3545.5930,4133.7020,11860.1900,2253.2060,29042.4000,0.0000,1720.7620,24407.7180,4217.1990,413.8540,-211.7670,255.3310,5548.3090,21233.6250,A,37.8980,481111
